Source,Age,NCIY,Date,freq
SIM,50+,0,2008,62743
SIM,0to14,0,1874,36856
SIM,50+,0,2009,62733
SIM,0to14,0,1875,36850
SIM,0to14,0,1876,36832
STAT,50+,0,1865,67061.19204647957
STAT,0to14,0,1903,36677.394925721695
SIM,0to14,0,1877,36831
STAT,50+,0,1864,67075.97764196337
STAT,0to14,0,1904,36670.1359157272
SIM,0to14,0,1878,36828
STAT,50+,0,1863,67096.55942333736
STAT,0to14,0,1901,36692.10084057813
SIM,0to14,0,1879,36815
STAT,50+,0,1862,67110.16464223222
STAT,0to14,0,1902,36684.74147286188
STAT,50+,0,1869,66968.99804775462
SIM,50+,0,2010,62721
STAT,50+,0,1868,66997.89182161525
SIM,50+,0,2011,62721
STAT,50+,0,1867,67020.10450175237
SIM,50+,0,2012,62691
STAT,50+,0,1866,67041.4995574989
SIM,50+,0,2013,62685
SIM,50+,0,2014,62671
SIM,50+,0,2015,169
SIM,0to14,0,1860,36961
SIM,0to14,0,1869,36893
STAT,0to14,0,1918,36570.6003839356
STAT,0to14,0,1919,36563.652196541625
STAT,0to14,0,1916,36584.4841000786
STAT,0to14,0,1917,36577.54389773592
SIM,0to14,0,1861,36964
STAT,50+,0,1872,66855.77971653425
STAT,0to14,0,1910,36626.47324349756
SIM,0to14,0,1862,36949
STAT,50+,0,1871,66897.83364740018
STAT,0to14,0,1911,36619.38568436794
SIM,0to14,0,1863,36943
STAT,50+,0,1870,66936.7388491825
SIM,0to14,0,1864,36937
SIM,0to14,0,1865,36928
STAT,50+,0,1876,66580.83367261622
STAT,0to14,0,1914,36598.35747694778
SIM,0to14,0,1866,36924
STAT,50+,0,1875,66666.44191251755
STAT,0to14,0,1915,36591.407211536534
SIM,0to14,0,1867,36913
STAT,50+,0,1874,66738.91764686366
STAT,0to14,0,1912,36612.33118554993
SIM,0to14,0,1868,36903
STAT,50+,0,1873,66798.03521769587
STAT,0to14,0,1913,36605.32588186186
SIM,15to49,1,1917,4922
SIM,15to49,1,1916,4909
SIM,15to49,1,1919,4907
SIM,15to49,1,1918,4923
SIM,15to49,1,1920,4928
STAT,0to14,0,1929,36492.976819672724
SIM,15to49,1,1922,4917
STAT,0to14,0,1927,36507.29464878103
SIM,15to49,1,1921,4899
STAT,0to14,0,1928,36500.141315238325
SIM,15to49,1,1924,4920
SIM,15to49,1,1923,4908
SIM,15to49,1,1926,4908
SIM,15to49,1,1925,4911
STAT,0to14,0,1921,36549.74104453093
STAT,0to14,0,1922,36542.729910067115
STAT,0to14,0,1920,36556.711427230504
STAT,0to14,0,1925,36521.54633953843
STAT,0to14,0,1926,36514.43038310621
STAT,0to14,0,1923,36535.688331626094
STAT,0to14,0,1924,36528.622098101165
STAT,0to14,0,1940,36414.69916677691
SIM,15to49,1,1928,4908
SIM,15to49,1,1927,4903
SIM,15to49,1,1929,4913
SIM,15to49,1,1931,4905
SIM,15to49,1,1930,4900
SIM,15to49,1,1933,4897
STAT,0to14,0,1938,36428.784690115725
SIM,15to49,1,1932,4902
STAT,0to14,0,1939,36421.735503859425
SIM,15to49,1,1935,4906
SIM,15to49,1,1934,4908
SIM,15to49,1,1937,4915
SIM,15to49,1,1936,4875
STAT,0to14,0,1932,36471.47181595004
STAT,0to14,0,1933,36464.3186908356
STAT,0to14,0,1930,36485.80925249109
STAT,0to14,0,1931,36478.633664814515
STAT,0to14,0,1936,36442.9351512126
STAT,0to14,0,1937,36435.85045031082
STAT,0to14,0,1934,36457.17723626501
STAT,0to14,0,1935,36450.04650166825
STAT,0to14,0,1950,36344.659069461275
STAT,0to14,0,1951,36337.62670992962
STAT,15to49,1,1904,4937.9939699752285
STAT,15to49,1,1905,4937.077487494293
STAT,15to49,1,1902,4939.923689386724
STAT,15to49,1,1903,4938.968810686311
STAT,15to49,1,1908,4934.331083190558
STAT,15to49,1,1909,4933.383839263534
STAT,15to49,1,1906,4936.169655209927
STAT,15to49,1,1907,4935.254405186346
SIM,15to49,1,1900,4935
STAT,0to14,0,1949,36351.68143014083
SIM,15to49,1,1902,4935
STAT,15to49,1,1900,4941.819018581309
SIM,15to49,1,1901,4936
STAT,15to49,1,1901,4940.878690790504
SIM,15to49,1,1904,4916
SIM,15to49,1,1903,4943
STAT,0to14,0,1943,36393.67829968716
STAT,0to14,0,1944,36386.684865537085
STAT,0to14,0,1941,36407.68022247745
STAT,0to14,0,1942,36400.67529000446
STAT,0to14,0,1947,36365.69865256077
STAT,0to14,0,1948,36358.69416519858
STAT,0to14,0,1945,36379.690962482644
STAT,0to14,0,1946,36372.69702103811
STAT,0to14,0,1961,36267.004279607085
STAT,0to14,0,1962,36259.95036604685
STAT,0to14,0,1960,36274.06481428198
SIM,15to49,1,1906,4915
STAT,15to49,1,1915,4927.812709711063
SIM,15to49,1,1905,4949
STAT,15to49,1,1916,4926.838262959521
SIM,15to49,1,1908,4921
STAT,15to49,1,1913,4929.69394517619
SIM,15to49,1,1907,4933
STAT,15to49,1,1914,4928.749049478987
STAT,15to49,1,1919,4923.952498484621
SIM,15to49,1,1909,4932
STAT,15to49,1,1917,4925.8765142348075
STAT,15to49,1,1918,4924.9122704124175
SIM,15to49,1,1911,4920
SIM,15to49,1,1910,4928
SIM,15to49,1,1913,4926
STAT,15to49,1,1911,4931.556649049552
SIM,15to49,1,1912,4925
STAT,15to49,1,1912,4930.628668170316
SIM,15to49,1,1915,4926
SIM,15to49,1,1914,4917
STAT,15to49,1,1910,4932.489153406887
STAT,0to14,0,1954,36316.47506665979
STAT,0to14,0,1955,36309.411149115105
STAT,0to14,0,1952,36330.583979547155
STAT,0to14,0,1953,36323.53304706903
STAT,0to14,0,1958,36288.19898069862
STAT,0to14,0,1959,36281.129937346894
STAT,0to14,0,1956,36302.34205681115
STAT,0to14,0,1957,36295.27036869563
STAT,50+,0,1913,61031.65054159238
STAT,50+,0,1912,61107.979949274166
STAT,50+,0,1911,61191.659959853685
STAT,50+,0,1910,61283.503077626905
STAT,50+,0,1917,60796.06572866413
STAT,50+,0,1916,60845.503879761316
STAT,50+,0,1915,60901.05012629957
STAT,50+,0,1914,60962.82440861197
STAT,50+,0,1919,60713.22447468725
STAT,50+,0,1918,60752.14403721945
STAT,15to49,0,1861,80322.83934607756
STAT,15to49,0,1860,80403.61178491171
STAT,15to49,0,1867,79690.62757418194
STAT,15to49,0,1866,79805.9653197951
STAT,15to49,0,1869,79452.82938459325
STAT,15to49,0,1868,79572.57776796033
STAT,50+,0,1920,60678.52081206508
STAT,15to49,0,1863,80135.6712395321
STAT,15to49,0,1862,80231.42422000901
STAT,15to49,0,1865,79914.62635978979
STAT,15to49,0,1864,80028.72829772963
STAT,50+,0,1924,60573.70446403735
STAT,50+,0,1923,60595.50782198998
STAT,50+,0,1922,60620.036032251155
STAT,50+,0,1921,60647.56881690424
STAT,50+,0,1928,60502.47523612671
STAT,0to14,0,1862,36966.482264755316
STAT,50+,0,1927,60518.18020497884
STAT,0to14,0,1863,36955.332493717666
STAT,50+,0,1926,60535.11896149585
STAT,0to14,0,1860,36983.36110147684
STAT,50+,0,1925,60553.36971647402
STAT,0to14,0,1861,36974.32243796849
STAT,50+,0,1929,60487.73302352441
SIM,50+,0,1904,64151
STAT,15to49,0,1870,79335.96384341696
SIM,50+,0,1905,64144
SIM,50+,0,1906,64121
STAT,15to49,0,1872,79103.61107801806
SIM,50+,0,1907,64121
STAT,15to49,0,1871,79220.38689502332
SIM,50+,0,1908,64102
SIM,50+,0,1909,64089
STAT,15to49,0,1878,78551.15454710068
STAT,0to14,0,1855,34519.0
STAT,15to49,0,1877,78624.8998991962
STAT,0to14,0,1856,37006.5893638545
STAT,15to49,0,1879,78491.74307338834
SIM,50+,0,1900,64218
STAT,50+,0,1931,60460.50696389435
STAT,15to49,0,1874,78891.03042304593
STAT,0to14,0,1859,36981.02910187177
SIM,50+,0,1901,64203
STAT,50+,0,1930,60473.66939500712
STAT,15to49,0,1873,78997.81643518894
SIM,50+,0,1902,64184
