Source,NCIP,Separated,Date,freq
STAT,5+,YES,2004,0.0021679829923058024
STAT,5+,YES,2003,0.002168403445475851
STAT,5+,YES,2002,0.002168823883355827
STAT,5+,YES,2001,0.0021692442731272702
STAT,5+,YES,2000,0.0021696645997448974
SIM,0,NA,1939,35836
SIM,0,NA,1931,35894
SIM,2,YES,1995,1
SIM,0,NA,1932,35892
SIM,2,YES,1996,1
SIM,0,NA,1933,35895
SIM,2,YES,1993,2
SIM,0,NA,1934,35883
SIM,2,YES,1994,1
SIM,0,NA,1935,35870
SIM,2,YES,1999,1
SIM,0,NA,1936,35870
SIM,0,NA,1937,35853
SIM,2,YES,1997,1
SIM,0,NA,1938,35856
SIM,2,YES,1998,1
SIM,2,YES,1991,1
SIM,2,YES,1992,1
SIM,0,NA,1930,35913
SIM,2,YES,1990,1
SIM,0,NA,1942,35824
SIM,2,YES,1984,1
SIM,0,NA,1943,35810
SIM,2,YES,1985,1
SIM,0,NA,1944,35807
SIM,2,YES,1982,2
SIM,0,NA,1945,35793
SIM,2,YES,1983,1
SIM,0,NA,1946,35780
SIM,2,YES,1988,1
SIM,0,NA,1947,35786
SIM,2,YES,1989,1
SIM,0,NA,1948,35774
SIM,2,YES,1986,1
SIM,0,NA,1949,35770
SIM,2,YES,1987,1
SIM,2,YES,1980,1
SIM,2,YES,1981,1
SIM,0,NA,1940,35840
SIM,0,NA,1941,35819
SIM,0,NA,1917,36006
SIM,0,NA,1918,36003
SIM,0,NA,1919,36002
SIM,0,NA,1910,36067
SIM,0,NA,1911,36054
SIM,0,NA,1912,36041
SIM,0,NA,1913,36038
SIM,0,NA,1914,36040
SIM,0,NA,1915,36029
SIM,0,NA,1916,36022
SIM,0,NA,1928,35926
SIM,0,NA,1929,35913
SIM,0,NA,1920,35987
SIM,0,NA,1921,35981
SIM,0,NA,1922,35973
SIM,0,NA,1923,35966
SIM,0,NA,1924,35955
SIM,0,NA,1925,35949
SIM,0,NA,1926,35944
SIM,0,NA,1927,35936
SIM,2,YES,1959,1
SIM,2,YES,1957,1
SIM,2,YES,1958,1
SIM,0,NA,1975,35569
SIM,2,YES,1951,1
SIM,0,NA,1976,35560
SIM,2,YES,1952,1
SIM,0,NA,1977,35550
SIM,0,NA,1978,35540
SIM,2,YES,1950,1
SIM,0,NA,1979,35537
SIM,2,YES,1955,1
SIM,2,YES,1956,1
SIM,2,YES,1953,1
SIM,2,YES,1954,2
SIM,0,NA,1970,35604
SIM,0,NA,1971,35603
SIM,0,NA,1972,35584
SIM,0,NA,1973,35575
SIM,0,NA,1974,35577
SIM,2,YES,1948,1
SIM,2,YES,1949,1
SIM,2,YES,1946,1
SIM,2,YES,1947,1
SIM,0,NA,1986,35481
SIM,2,YES,1940,1
SIM,0,NA,1987,35477
SIM,2,YES,1941,1
SIM,0,NA,1988,35462
SIM,0,NA,1989,35452
SIM,2,YES,1944,1
SIM,2,YES,1945,2
SIM,2,YES,1942,1
SIM,2,YES,1943,1
STAT,0,NA,2001,13785.722906475869
STAT,0,NA,2002,13783.051256977224
SIM,0,NA,1980,35532
STAT,0,NA,2003,13780.38010952004
SIM,0,NA,1981,35521
STAT,0,NA,2004,13777.709454016167
SIM,0,NA,1982,35518
SIM,0,NA,1983,35495
SIM,0,NA,1984,35502
SIM,0,NA,1985,35494
STAT,0,NA,2000,13788.395068774866
SIM,2,YES,1979,1
SIM,0,NA,1953,35744
SIM,2,YES,1973,1
SIM,0,NA,1954,35719
SIM,2,YES,1974,1
SIM,0,NA,1955,35712
SIM,2,YES,1971,1
SIM,0,NA,1956,35717
SIM,2,YES,1972,2
SIM,0,NA,1957,35707
SIM,2,YES,1977,1
SIM,0,NA,1958,35700
SIM,2,YES,1978,1
SIM,0,NA,1959,35691
SIM,2,YES,1975,1
SIM,2,YES,1976,1
SIM,0,NA,1950,35754
SIM,2,YES,1970,1
SIM,0,NA,1951,35742
SIM,0,NA,1952,35743
SIM,2,YES,1968,1
SIM,2,YES,1969,1
SIM,0,NA,1964,35647
SIM,2,YES,1962,1
SIM,0,NA,1965,35638
SIM,2,YES,1963,2
SIM,0,NA,1966,35635
SIM,2,YES,1960,1
SIM,0,NA,1967,35623
SIM,2,YES,1961,1
SIM,0,NA,1968,35621
SIM,2,YES,1966,1
SIM,0,NA,1969,35612
SIM,2,YES,1967,1
SIM,2,YES,1964,1
SIM,2,YES,1965,1
SIM,0,NA,1960,35678
SIM,0,NA,1961,35671
SIM,0,NA,1962,35669
SIM,0,NA,1963,35654
STAT,1,NA,1919,7327.999402404687
STAT,1,NA,1917,7344.311241542538
STAT,1,NA,1918,7336.058366473455
STAT,1,NA,1915,7360.387982848992
STAT,1,NA,1916,7352.523323031349
STAT,1,NA,1913,7373.823153677354
STAT,1,NA,1914,7367.6112661677225
STAT,1,NA,1911,7381.728195818834
STAT,1,NA,1912,7378.65384496217
SIM,5+,NO,2010,7
STAT,1,NA,1910,7382.635049661477
SIM,5+,NO,2002,4
SIM,5+,NO,2003,5
SIM,5+,NO,2000,8
SIM,5+,NO,2001,7
SIM,5+,NO,2006,7
SIM,5+,NO,2007,7
SIM,5+,NO,2004,1
SIM,5+,NO,2005,5
SIM,5+,NO,2008,5
SIM,5+,NO,2009,7
STAT,1,NA,1908,7376.542076302937
STAT,1,NA,1909,7381.029951953383
STAT,1,NA,1906,7357.688045256947
STAT,1,NA,1907,7368.851042826805
STAT,1,NA,1904,7324.094115276064
STAT,1,NA,1905,7342.828855369872
STAT,1,NA,1902,7274.496548188221
STAT,1,NA,1903,7301.353448114975
STAT,1,NA,1900,7208.283338716276
STAT,1,NA,1901,7243.46883879637
SIM,5+,NO,2013,3
SIM,5+,NO,2014,7
SIM,5+,NO,2011,12
SIM,5+,NO,2012,2
STAT,2,NA,1980,6352.345329515085
STAT,2,NA,1981,6351.11398463268
STAT,2,NA,1982,6349.882955786698
STAT,2,NA,1983,6348.65226614527
STAT,2,NA,1984,6347.421879642487
STAT,2,NA,1974,6359.739892918972
STAT,2,NA,1975,6358.50680104423
STAT,2,NA,1976,6357.273971736387
STAT,2,NA,1977,6356.041327875137
STAT,2,NA,1978,6354.8090348623855
STAT,2,NA,1979,6353.577038149746
STAT,2,NA,1990,6340.045693442104
STAT,2,NA,1991,6338.817193547747
STAT,2,NA,1992,6337.58890061156
STAT,2,NA,1993,6336.360794550087
STAT,2,NA,1994,6335.132871239151
STAT,2,NA,1995,6333.905137756514
STAT,2,NA,1985,6346.1918064908095
STAT,2,NA,1986,6344.962059165094
STAT,2,NA,1987,6343.732592896153
STAT,2,NA,1988,6342.503391488301
STAT,2,NA,1989,6341.274423313811
STAT,2,NA,1996,6332.677585961525
STAT,2,NA,1997,6331.4502190903395
STAT,2,NA,1998,6330.223038032666
STAT,2,NA,1999,6328.996051028106
STAT,2,NA,1940,6401.773389323194
STAT,2,NA,1930,6412.14982213404
STAT,2,NA,1931,6411.552944566889
STAT,2,NA,1932,6410.775081379263
STAT,2,NA,1933,6409.855632909394
STAT,5+,NO,1930,30.25543804227398
STAT,2,NA,1934,6408.83882381635
STAT,2,NA,1935,6407.741855238869
STAT,5+,NO,1931,30.249534338984784
STAT,5+,NO,1932,30.243693992381093
STAT,2,NA,1936,6406.597357233785
STAT,2,NA,1937,6405.413457616854
STAT,5+,NO,1933,30.23776876282889
STAT,2,NA,1938,6404.213086831239
STAT,5+,NO,1934,30.23185730280734
STAT,2,NA,1939,6402.999698965382
STAT,5+,NO,1935,30.226046147179062
STAT,5+,NO,1936,30.220205362393525
STAT,5+,NO,1937,30.214420801221742
STAT,5+,NO,1938,30.208689711686407
STAT,5+,NO,1939,30.202904009187492
STAT,0,NA,1907,15166.047709199953
STAT,0,NA,1908,15015.583862636482
STAT,0,NA,1909,14878.539986909604
STAT,0,NA,1903,15904.99558187641
STAT,0,NA,1904,15699.716519533806
STAT,0,NA,1905,15508.089205140503
STAT,0,NA,1906,15330.19337279183
STAT,0,NA,1900,16600.16241803779
STAT,0,NA,1901,16355.536823260782
STAT,0,NA,1902,16123.713327137555
STAT,2,NA,1950,6389.391337508715
STAT,2,NA,1951,6388.151662420067
STAT,2,NA,1941,6400.543409818188
STAT,2,NA,1942,6399.307539502892
STAT,2,NA,1943,6398.070001572674
STAT,2,NA,1944,6396.831115590674
STAT,2,NA,1945,6395.591448217535
STAT,2,NA,1946,6394.35193451005
STAT,5+,NO,1920,30.315080134822576
STAT,2,NA,1947,6393.111371471572
STAT,5+,NO,1921,30.309213004560732
STAT,2,NA,1948,6391.8716328462315
STAT,5+,NO,1922,30.30383599551224
STAT,2,NA,1949,6390.631954196651
STAT,5+,NO,1923,30.29731176626649
STAT,5+,NO,1924,30.290932955195384
STAT,5+,NO,1925,30.285323440534686
STAT,5+,NO,1926,30.279401997365394
STAT,5+,NO,1927,30.273641907798556
STAT,5+,NO,1928,30.267381586587703
STAT,5+,NO,1929,30.26121976365274
STAT,2,NA,1960,6377.018129582921
STAT,2,NA,1961,6375.782941930033
STAT,2,NA,1962,6374.548090866239
STAT,2,NA,1952,6386.912874367119
STAT,2,NA,1953,6385.674833636142
STAT,2,NA,1954,6384.436596442274
STAT,5+,NO,1950,30.138884927730643
STAT,2,NA,1955,6383.198981366139
STAT,5+,NO,1951,30.132997126588904
STAT,2,NA,1956,6381.962014565127
STAT,5+,NO,1952,30.1271208588195
STAT,2,NA,1957,6380.725512551815
STAT,5+,NO,1953,30.121216974015965
STAT,2,NA,1958,6379.489425398995
STAT,5+,NO,1954,30.115338095742487
STAT,5+,NO,1955,30.109479540431106
STAT,2,NA,1959,6378.253571444069
STAT,5+,NO,1956,30.103602020793865
STAT,5+,NO,1957,30.097731048394795
STAT,5+,NO,1958,30.09184511087612
STAT,5+,NO,1959,30.085996705988876
STAT,2,NA,1970,6364.674080840987
STAT,2,NA,1971,6363.440325862898
STAT,2,NA,1972,6362.206620125164
STAT,2,NA,1973,6360.973150631899
STAT,2,NA,1963,6373.313384753266
STAT,2,NA,1964,6372.078832585986
STAT,2,NA,1965,6370.844460129854
STAT,5+,NO,1940,30.197084426235175
STAT,2,NA,1966,6369.610177092904
STAT,2,NA,1967,6368.375964454526
STAT,5+,NO,1941,30.191268003300873
STAT,2,NA,1968,6367.141904865251
STAT,5+,NO,1942,30.185496312578966
STAT,2,NA,1969,6365.907973721251
STAT,5+,NO,1943,30.17976059633599
STAT,5+,NO,1944,30.173959700380813
STAT,5+,NO,1945,30.16812300033109
STAT,5+,NO,1946,30.16226621509465
STAT,5+,NO,1947,30.156437744124602
STAT,5+,NO,1948,30.150606334729652
STAT,5+,NO,1949,30.144753767189894
STAT,0,NA,1936,13960.846130113228
STAT,0,NA,1937,13958.008904169752
STAT,0,NA,1938,13955.221657081553
STAT,0,NA,1939,13952.466199860588
SIM,2,YES,2006,1
STAT,0,NA,1932,13973.336878098911
SIM,2,YES,2007,1
STAT,0,NA,1933,13969.942439484543
SIM,2,YES,2004,1
STAT,0,NA,1934,13966.771070860514
SIM,2,YES,2005,1
STAT,0,NA,1935,13963.752771559135
SIM,2,YES,2008,1
STAT,0,NA,1930,13981.156893834603
SIM,2,YES,2009,1
STAT,0,NA,1931,13977.036525522948
SIM,2,YES,2002,1
SIM,2,YES,2003,2
SIM,2,YES,2000,1
SIM,2,YES,2001,1
STAT,0,NA,1947,13930.776467653333
STAT,0,NA,1948,13928.077425390144
STAT,0,NA,1949,13925.378976217793
STAT,0,NA,1943,13941.58489325097
STAT,0,NA,1944,13938.879901577822
STAT,0,NA,1945,13936.177440549382
STAT,0,NA,1946,13933.476699621004
STAT,0,NA,1940,13949.73002275051
STAT,0,NA,1941,13947.00831125025
STAT,0,NA,1942,13944.293781578477
STAT,2,NA,1900,5558.336750929953
STAT,2,NA,1901,5634.398150754976
STAT,2,NA,1902,5707.10421400868
STAT,2,NA,1903,5776.328250371221
STAT,2,NA,1904,5841.945731604117
STAT,2,NA,1905,5903.86393587327
STAT,2,NA,1906,5961.976551879633
STAT,2,NA,1907,6016.207446621947
STAT,2,NA,1908,6066.496365170717
STAT,2,NA,1909,6112.812688669592
STAT,0,NA,1918,14165.323881399127
STAT,5+,NO,1909,30.378784483420958
STAT,0,NA,1919,14130.150734285644
STAT,0,NA,1914,14380.39227972631
STAT,0,NA,1915,14313.747819398335
STAT,0,NA,1916,14256.257798377565
STAT,0,NA,1917,14207.072361299528
STAT,0,NA,1910,14754.682744073618
STAT,0,NA,1911,14643.527188624394
STAT,0,NA,1912,14544.522282665926
STAT,0,NA,1913,14457.070764814744
SIM,1,YES,1854,1
STAT,2,NA,1910,6155.1672596263525
STAT,2,NA,1911,6193.588071178144
SIM,1,YES,1856,1
STAT,2,NA,1912,6228.135249885576
SIM,1,YES,1855,2
STAT,2,NA,1913,6258.9247722252585
SIM,1,YES,1858,1
STAT,5+,NO,1910,30.373198614340808
STAT,2,NA,1914,6286.084069753203
SIM,1,YES,1857,2
STAT,2,NA,1915,6309.786282910022
STAT,5+,NO,1911,30.366698307633385
STAT,2,NA,1916,6330.240901848811
STAT,5+,NO,1912,30.360909043870954
SIM,1,YES,1859,2
STAT,2,NA,1917,6347.668189951386
STAT,5+,NO,1913,30.35535487346155
STAT,5+,NO,1914,30.349668506887735
STAT,2,NA,1918,6362.3381316801
STAT,2,NA,1919,6374.505811434197
STAT,5+,NO,1915,30.344279830607203
STAT,5+,NO,1916,30.33819200428191
STAT,5+,NO,1917,30.333008865147956
STAT,5+,NO,1918,30.326741978550753
STAT,5+,NO,1919,30.320549258167294
STAT,0,NA,1929,13985.843365975803
STAT,0,NA,1925,14014.562993782889
STAT,0,NA,1926,14005.324505570072
STAT,0,NA,1927,13997.672465917649
STAT,0,NA,1928,13991.269489628034
STAT,0,NA,1921,14076.280084675082
STAT,0,NA,1922,14056.073315016849
STAT,0,NA,1923,14039.4376678014
STAT,0,NA,1924,14025.783121029765
STAT,0,NA,1920,14100.731040714429
SIM,2,YES,2010,1
STAT,2,NA,1920,6384.430457948623
STAT,2,NA,1921,6392.3884141798235
STAT,2,NA,1922,6398.634149350659
SIM,2,YES,2013,1
STAT,2,NA,1923,6403.410894177976
SIM,2,YES,2014,2
STAT,2,NA,1924,6406.949084745816
SIM,2,YES,2011,1
STAT,2,NA,1925,6409.45708499209
SIM,2,YES,2012,1
STAT,2,NA,1926,6411.113173896522
STAT,5+,NO,1900,30.43206093884699
STAT,2,NA,1927,6412.084099423101
STAT,5+,NO,1901,30.42538615831887
STAT,2,NA,1928,6412.502076704039
STAT,5+,NO,1902,30.419274699095038
STAT,5+,NO,1903,30.413806970441964
STAT,2,NA,1929,6412.4943353827775
STAT,5+,NO,1904,30.40780293307338
STAT,5+,NO,1905,30.402560974642373
STAT,5+,NO,1906,30.395891693901604
STAT,5+,NO,1907,30.388930699086398
STAT,5+,NO,1908,30.38390658986061
STAT,0,NA,1859,33137.65878034116
SIM,0,NA,1898,36155
STAT,0,NA,1855,35575.59599095876
SIM,0,NA,1899,36146
STAT,0,NA,1856,35242.52223953107
STAT,0,NA,1857,34483.46095811057
STAT,0,NA,1858,33785.46887710384
SIM,1,YES,1870,2
STAT,5+,NO,1890,30.49018696920125
SIM,1,YES,1872,2
STAT,5+,NO,1891,30.482339585888457
SIM,1,YES,1871,1
STAT,5+,NO,1892,30.487661425219
SIM,0,NA,1890,36225
SIM,1,YES,1874,2
STAT,5+,NO,1893,30.480755532076405
SIM,0,NA,1891,36213
SIM,1,YES,1873,1
STAT,5+,NO,1894,30.464725505611067
SIM,0,NA,1892,36212
SIM,1,YES,1876,1
STAT,0,NA,1860,32533.602938970926
STAT,5+,NO,1895,30.464034873848597
SIM,0,NA,1893,36191
SIM,1,YES,1875,2
STAT,0,NA,1861,31964.904047504864
STAT,5+,NO,1896,30.45704779989525
SIM,0,NA,1894,36184
SIM,1,YES,1878,2
STAT,5+,NO,1897,30.4501925173155
SIM,0,NA,1895,36184
SIM,1,YES,1877,1
STAT,5+,NO,1898,30.44387370283542
SIM,0,NA,1896,36164
STAT,5+,NO,1899,30.43874345406715
SIM,0,NA,1897,36170
SIM,1,YES,1879,1
STAT,0,NA,1866,29460.644634315617
STAT,0,NA,1867,29001.02590173313
STAT,0,NA,1868,28548.648598346514
STAT,0,NA,1869,28102.57343115806
STAT,0,NA,1862,31425.417838847385
STAT,0,NA,1863,30909.33886978223
SIM,1,YES,1861,2
STAT,0,NA,1864,30412.245398242623
STAT,5+,NO,1880,30.544909469325578
SIM,1,YES,1860,1
STAT,0,NA,1865,29930.354550006545
STAT,5+,NO,1881,30.53748603820037
SIM,1,YES,1863,2
STAT,5+,NO,1882,30.5580150157253
SIM,1,YES,1862,1
STAT,0,NA,1870,27661.722448129305
STAT,5+,NO,1883,30.548681435665525
SIM,1,YES,1865,1
STAT,0,NA,1871,27225.231562246856
STAT,5+,NO,1884,30.556995424440238
SIM,1,YES,1864,1
STAT,0,NA,1872,26792.869545474205
STAT,5+,NO,1885,30.561258323527348
SIM,1,YES,1867,2
STAT,5+,NO,1886,30.53459157247836
SIM,1,YES,1866,2
STAT,5+,NO,1887,30.538597567284167
SIM,1,YES,1869,1
STAT,5+,NO,1888,30.49780514892655
SIM,1,YES,1868,1
STAT,5+,NO,1889,30.492686680722432
SIM,0,NA,1876,36332
SIM,0,NA,1877,36312
SIM,0,NA,1878,36308
SIM,1,YES,1890,2
SIM,0,NA,1879,36302
SIM,1,YES,1892,2
SIM,1,YES,1891,1
SIM,1,YES,1894,2
SIM,1,YES,1893,1
SIM,1,YES,1896,2
SIM,1,YES,1895,1
SIM,0,NA,1870,36377
SIM,1,YES,1898,2
SIM,0,NA,1871,36363
SIM,1,YES,1897,1
SIM,0,NA,1872,36364
SIM,0,NA,1873,36351
SIM,1,YES,1899,1
SIM,0,NA,1874,36339
SIM,0,NA,1875,36342
SIM,0,NA,1887,36233
SIM,0,NA,1888,36240
SIM,0,NA,1889,36223
SIM,1,YES,1881,1
SIM,1,YES,1880,2
SIM,1,YES,1883,1
SIM,1,YES,1882,2
SIM,1,YES,1885,1
SIM,0,NA,1880,36295
SIM,1,YES,1884,2
SIM,0,NA,1881,36291
SIM,1,YES,1887,1
SIM,0,NA,1882,36288
SIM,1,YES,1886,2
SIM,0,NA,1883,36278
SIM,1,YES,1889,1
SIM,0,NA,1884,36269
SIM,1,YES,1888,2
SIM,0,NA,1885,36253
SIM,0,NA,1886,36249
STAT,0,NA,1899,16857.167211305405
STAT,0,NA,1895,17999.50258525778
STAT,0,NA,1896,17697.75183365444
STAT,0,NA,1897,17406.467124893778
STAT,0,NA,1898,17126.07616636447
STAT,5+,NO,1855,46.1065745891679
STAT,5+,NO,1856,48.11088221563054
STAT,5+,NO,1857,49.36475689491147
STAT,5+,NO,1858,50.5090682041321
STAT,5+,NO,1859,48.68633436559313
STAT,0,NA,1877,24679.02359646779
STAT,0,NA,1878,24265.752011098604
STAT,0,NA,1879,23855.83988994541
STAT,0,NA,1873,26363.69790504303
STAT,0,NA,1874,25937.797139041548
STAT,0,NA,1875,25515.043309727866
STAT,0,NA,1876,25095.46778028741
STAT,5+,NO,1870,31.8068783293414
STAT,0,NA,1880,23449.563205118146
STAT,5+,NO,1871,31.4528501409455
STAT,0,NA,1881,23047.088184020402
STAT,5+,NO,1872,30.99110348707417
STAT,0,NA,1882,22648.555841781363
STAT,5+,NO,1873,30.221003433513687
STAT,0,NA,1883,22254.5462160628
STAT,5+,NO,1874,30.690738504788715
STAT,5+,NO,1875,30.767150092412752
STAT,5+,NO,1876,30.707754481323324
STAT,5+,NO,1877,30.60014645067899
STAT,5+,NO,1878,30.365748250129563
STAT,5+,NO,1879,30.49983159378405
STAT,5+,NA,2015,961.4442522458048
STAT,5+,NA,2014,961.6306174730619
STAT,5+,NA,2013,961.8170164234049
STAT,5+,NA,2012,962.0034496297413
STAT,5+,NA,2016,961.2579206240886
STAT,0,NA,1888,20361.196493831092
STAT,0,NA,1889,20000.60242308748
STAT,0,NA,1884,21865.270784982673
STAT,0,NA,1885,21480.810316727784
STAT,0,NA,1886,21101.786396971464
STAT,0,NA,1887,20728.35591179047
STAT,0,NA,1891,19300.6041624742
STAT,5+,NO,1860,46.96630291656265
STAT,0,NA,1892,18962.194781688315
STAT,5+,NO,1861,44.68957150532872
STAT,0,NA,1893,18632.248639412443
STAT,5+,NO,1862,42.24092757661986
STAT,0,NA,1894,18311.204067955056
STAT,5+,NO,1863,40.176522692709675
STAT,5+,NO,1864,38.52101989426234
STAT,5+,NO,1865,36.91634530830233
STAT,5+,NO,1866,35.132644658052904
STAT,0,NA,1890,19646.856758272876
STAT,5+,NO,1867,33.416881737737114
STAT,5+,NO,1868,31.495814556339635
STAT,5+,NO,1869,31.91012606678087
STAT,1,NA,1999,7175.97643629332
STAT,1,NA,1997,7178.759469987444
STAT,1,NA,1998,7177.367848201709
STAT,1,NA,1995,7181.5432624511495
STAT,1,NA,1996,7180.151279496262
STAT,1,NA,1988,7191.2916078343715
STAT,1,NA,1989,7189.898446589488
STAT,1,NA,1986,7194.078642038285
STAT,1,NA,1987,7192.684990529603
STAT,1,NA,1984,7196.86692108862
STAT,1,NA,1985,7195.472598300939
STAT,1,NA,1993,7184.327702967576
STAT,1,NA,1994,7182.935403877324
STAT,1,NA,1991,7187.11273871802
STAT,1,NA,1992,7185.72014762016
STAT,1,NA,1990,7188.505496281435
STAT,1,NA,1979,7203.844726712691
STAT,1,NA,1977,7206.6390198979725
STAT,1,NA,1978,7205.241648434145
STAT,1,NA,1975,7209.435088621469
STAT,1,NA,1976,7208.036887753198
STAT,1,NA,1973,7212.232514200133
STAT,1,NA,1974,7210.83366988417
STAT,1,NA,1982,7199.6567133277895
STAT,1,NA,1983,7198.261620956611
STAT,1,NA,1980,7202.448240235913
STAT,1,NA,1981,7201.052253716408
STAT,1,NA,1968,7219.229578006459
STAT,1,NA,1969,7217.830051385566
STAT,1,NA,1966,7222.028704422784
STAT,1,NA,1967,7220.629133733583
STAT,1,NA,1964,7224.827616941821
STAT,1,NA,1965,7223.4281977896935
STAT,1,NA,1962,7227.626497616245
STAT,1,NA,1963,7226.227054380203
STAT,1,NA,1971,7215.031038502839
STAT,1,NA,1972,7213.631642107639
STAT,1,NA,1970,7216.430495192516
STAT,1,NA,1959,7231.8254642483325
SIM,0,NA,1854,36394
STAT,1,NA,1957,7234.626275489829
SIM,0,NA,1855,36492
STAT,1,NA,1958,7233.225721813099
SIM,0,NA,1856,36478
STAT,1,NA,1955,7237.42901800402
SIM,0,NA,1857,36465
STAT,1,NA,1956,7236.027336234974
SIM,0,NA,1858,36471
STAT,1,NA,1953,7240.234962750182
SIM,0,NA,1859,36456
STAT,1,NA,1954,7238.83154102524
STAT,1,NA,1951,7243.043303658135
STAT,1,NA,1952,7241.638580961622
STAT,1,NA,1960,7230.425611251215
STAT,1,NA,1961,7229.025943490535
STAT,1,NA,1948,7247.263476082854
STAT,1,NA,1949,7245.856595410836
SIM,0,NA,1865,36409
STAT,1,NA,1946,7250.07991112645
SIM,0,NA,1866,36404
STAT,1,NA,1947,7248.670989542933
SIM,0,NA,1867,36402
STAT,1,NA,1944,7252.898566622065
SIM,0,NA,1868,36390
STAT,1,NA,1945,7251.488666491305
SIM,0,NA,1869,36384
STAT,1,NA,1942,7255.72169248761
STAT,1,NA,1943,7254.309376267025
STAT,1,NA,1940,7258.553933508274
STAT,1,NA,1941,7257.136856980773
STAT,1,NA,1950,7244.449300303211
SIM,0,NA,1860,36458
SIM,0,NA,1861,36444
SIM,0,NA,1862,36434
SIM,0,NA,1863,36428
SIM,0,NA,1864,36415
STAT,1,NA,1939,7259.979814274982
STAT,1,NA,1937,7262.8634208671465
STAT,1,NA,1938,7261.413069789316
STAT,1,NA,1935,7265.85831567635
STAT,1,NA,1936,7264.34407738963
STAT,1,NA,1933,7269.0863238637185
STAT,1,NA,1934,7267.434683247367
STAT,1,NA,1931,7272.77533165121
STAT,1,NA,1932,7270.855449214396
STAT,1,NA,1930,7274.900943897656
STAT,1,NA,1928,7279.978542604216
STAT,1,NA,1929,7277.28401101061
STAT,1,NA,1926,7286.611597464946
STAT,1,NA,1927,7283.0679432975885
STAT,1,NA,1924,7295.3467408737815
STAT,1,NA,1925,7290.685432107434
STAT,1,NA,1922,7306.581106405083
STAT,1,NA,1923,7300.637815872146
STAT,1,NA,1920,7320.317012762448
STAT,1,NA,1921,7313.154539126716
STAT,2,NA,1897,5311.347757708598
STAT,2,NA,1898,5396.676661998538
STAT,2,NA,1899,5479.050361691734
STAT,4,NA,1902,1710.7607955764868
STAT,4,NA,1901,1684.4421453526788
STAT,4,NA,1900,1656.9693400781766
STAT,4,NA,1906,1804.135029024719
STAT,4,NA,1905,1782.613466959987
STAT,4,NA,1904,1759.8786697273717
STAT,4,NA,1903,1735.910177674108
STAT,4,NA,1909,1861.2167313422221
STAT,4,NA,1908,1843.4162456190934
STAT,4,NA,1907,1824.4013163305253
STAT,2,NA,1860,608.7231927410056
STAT,2,NA,1861,788.2692763359448
STAT,2,NA,1862,969.9346642982664
STAT,2,NA,1863,1149.1829605480277
STAT,2,NA,1855,112.8714786436542
STAT,2,NA,1856,102.6599077982031
STAT,2,NA,1857,169.76626099775075
STAT,2,NA,1858,288.2331146493219
STAT,2,NA,1859,438.95080043782565
STAT,2,NA,1870,2243.56108639337
STAT,2,NA,1871,2380.7996541399298
STAT,2,NA,1872,2515.0521739106794
STAT,2,NA,1873,2646.5122824629034
STAT,2,NA,1874,2776.264370375687
STAT,2,NA,1864,1323.5355636517086
STAT,2,NA,1865,1491.5247982233498
STAT,2,NA,1866,1652.9977041249842
STAT,2,NA,1867,1808.2719925852307
STAT,2,NA,1868,1957.6845106861165
STAT,2,NA,1869,2102.8119643890714
STAT,2,NA,1880,3520.122183019225
STAT,2,NA,1881,3639.229507563419
STAT,2,NA,1882,3756.802258840545
STAT,2,NA,1883,3873.070711735739
STAT,2,NA,1884,3987.908115801211
STAT,2,NA,1885,4101.106186261277
STAT,2,NA,1875,2903.941162137535
STAT,2,NA,1876,3030.1725334754265
STAT,2,NA,1877,3154.801116483597
STAT,2,NA,1878,3277.8999055408767
STAT,2,NA,1879,3399.727757746276
STAT,2,NA,1890,4641.9143348375865
STAT,2,NA,1891,4744.440102899499
STAT,2,NA,1892,4844.833758358561
STAT,2,NA,1893,4943.030204678154
STAT,2,NA,1894,5038.922833249668
STAT,2,NA,1895,5132.333755475735
STAT,2,NA,1896,5223.186940866011
STAT,2,NA,1886,4212.770948156716
STAT,2,NA,1887,4322.684283745975
STAT,2,NA,1888,4430.93298127682
STAT,2,NA,1889,4537.404253553919
STAT,5+,NA,2004,963.4962586196233
STAT,5+,NA,2003,963.683038820678
STAT,5+,NA,2002,963.8698600768184
STAT,5+,NA,2001,964.0567226694806
STAT,5+,NA,2008,962.7495444482431
STAT,5+,NA,2007,962.9361623621664
STAT,5+,NA,2006,963.1228206656051
STAT,5+,NA,2005,963.3095191962102
STAT,4,NA,1982,1990.5075308716287
STAT,4,NA,1981,1990.8933584385572
STAT,4,NA,1980,1991.2792693022684
STAT,5+,NA,2009,962.5629651071952
STAT,4,NA,1986,1988.9650518999226
STAT,4,NA,1985,1989.3505488913395
STAT,4,NA,1984,1989.7361318207438
STAT,4,NA,1983,1990.121793962267
STAT,4,NA,1979,1991.6652854442934
STAT,4,NA,1978,1992.0513808558246
STAT,4,NA,1977,1992.4375655005801
STAT,4,NA,1976,1992.8238700088184
STAT,4,NO,2001,66.27772491247997
STAT,4,NO,2002,66.26487435931547
STAT,4,NO,2000,66.29057405455048
STAT,4,NO,2005,66.22632208530128
STAT,4,NO,2006,66.21347322125033
STAT,4,NO,2003,66.25202307932081
STAT,4,NO,2004,66.23917214295044
STAT,5+,NA,2011,962.1899184692671
STAT,4,NO,2009,66.17494140598048
