Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,binomial Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time
20180706-180223:351,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,591622,15625,TRUE,58439,1y,10y,123962,248577,248577,1/1/1855,01/01/2015,51.12639985,213.8627401,2.69E-06,src/main/resources/valipop/results/batch54-fs/20180706-180223:351,0,0,0.35,0.1,TRUE,147,6010.446584,NONE,13,339.7751169
20180706-180327:440,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,627994,15625,TRUE,58439,1y,10y,131512,263765,263765,1/1/1855,01/01/2015,42.88283857,220.6656407,1.77E-06,src/main/resources/valipop/results/batch54-fs/20180706-180327:440,0,0,0.4,0.05,TRUE,147,6064.385488,NONE,16,340.2730001
20180706-180259:674,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595567,15625,TRUE,58439,1y,10y,124729,249687,249687,1/1/1855,01/01/2015,69.89609775,231.4378726,2.08E-06,src/main/resources/valipop/results/batch54-fs/20180706-180259:674,0,0,0.35,0.15,TRUE,147,5997.885648,NONE,34,349.2413952
20180706-180329:629,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,598321,15625,TRUE,58439,1y,10y,125210,251269,251269,1/1/1855,01/01/2015,46.61511811,222.373822,2.71E-06,src/main/resources/valipop/results/batch54-fs/20180706-180329:629,0,0,0.35,0.25,TRUE,147,6063.725304,NONE,34,350.3540311
20180706-180745:386,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595442,15625,TRUE,58439,1y,10y,124679,249917,249917,1/1/1855,01/01/2015,43.67905663,205.3102065,2.02E-06,src/main/resources/valipop/results/batch54-fs/20180706-180745:386,0,0,0.25,0.15,TRUE,147,6027.956832,NONE,50,355.3613787
20180706-181229:554,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593758,15625,TRUE,58439,1y,10y,124312,249332,249332,1/1/1855,01/01/2015,42.07804031,203.4652117,2.66E-06,src/main/resources/valipop/results/batch54-fs/20180706-181229:554,0,0,0.35,0.1,TRUE,147,5986.81836,NONE,39,334.2009401
20180706-181334:699,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595370,15625,TRUE,58439,1y,10y,124665,250074,250074,1/1/1855,01/01/2015,48.69217682,204.6880267,1.98E-06,src/main/resources/valipop/results/batch54-fs/20180706-181334:699,0,0,0.4,0.05,TRUE,147,6006.290072,NONE,4,329.2657835
20180706-181351:760,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593016,15625,TRUE,58439,1y,10y,124004,248982,248982,1/1/1855,01/01/2015,50.13943972,194.816654,2.48E-06,src/main/resources/valipop/results/batch54-fs/20180706-181351:760,0,0,0.35,0.25,TRUE,147,5992.74196,NONE,5,348.1695063
20180706-181351:764,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,639182,15625,TRUE,58439,1y,10y,133784,268209,268209,1/1/1855,01/01/2015,62.61472298,220.9623386,1.82E-06,src/main/resources/valipop/results/batch54-fs/20180706-181351:764,0,0,0.35,0.15,TRUE,147,6048.244088,NONE,34,344.7183733
20180706-181211:468,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595906,15625,TRUE,58439,1y,10y,124749,249969,249969,1/1/1855,01/01/2015,51.87495092,367.9220791,2.24E-06,src/main/resources/valipop/results/batch54-fs/20180706-181211:468,0,0,0.15,0,TRUE,147,6108.966976,NONE,9,348.0406833
