Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,binomial Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time
20180706-161018:693,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,638299,15625,TRUE,58439,1y,10y,133540,267963,267963,1/1/1855,01/01/2015,48.08808043,249.8879193,3.32E-06,src/main/resources/valipop/results/batch54-fs/20180706-161018:693,0,0,0.3,0.15,TRUE,147,4004.713304,NONE,18,348.4890638
20180706-161050:681,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,630438,15625,TRUE,58439,1y,10y,131914,264745,264745,1/1/1855,01/01/2015,45.8356679,245.5465892,2.38E-06,src/main/resources/valipop/results/batch54-fs/20180706-161050:681,0,0,0.35,0.2,TRUE,147,4428.385112,NONE,13,335.2326153
20180706-161135:686,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,591563,15625,TRUE,58439,1y,10y,123948,248313,248313,1/1/1855,01/01/2015,46.36996699,398.4102201,2.41E-06,src/main/resources/valipop/results/batch54-fs/20180706-161135:686,0,0,0.25,0,TRUE,147,5580.517672,NONE,2,347.6843976
20180706-161109:871,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,624525,15625,TRUE,58439,1y,10y,130776,262244,262244,1/1/1855,01/01/2015,49.23789853,409.1154062,2.46E-06,src/main/resources/valipop/results/batch54-fs/20180706-161109:871,0,0,0.05,0,TRUE,147,5716.676416,NONE,9,386.2857187
20180706-162009:765,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,597480,15625,TRUE,58439,1y,10y,125062,250710,250710,1/1/1855,01/01/2015,41.78662763,227.3340249,2.43E-06,src/main/resources/valipop/results/batch54-fs/20180706-162009:765,0,0,0.25,0.1,TRUE,147,4525.737032,NONE,3,346.507475
20180706-162047:956,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593491,15625,TRUE,58439,1y,10y,124218,249182,249182,1/1/1855,01/01/2015,43.67975665,244.3261982,2.22E-06,src/main/resources/valipop/results/batch54-fs/20180706-162047:956,0,0,0.25,0.05,TRUE,147,5307.09744,NONE,78,342.0260693
20180706-162106:869,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593198,15625,TRUE,58439,1y,10y,124276,249062,249062,1/1/1855,01/01/2015,46.82504112,234.1543786,3.04E-06,src/main/resources/valipop/results/batch54-fs/20180706-162106:869,0,0,0.3,0.15,TRUE,147,5655.001896,NONE,32,343.3681579
20180706-162118:950,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,653980,15625,TRUE,58439,1y,10y,136839,274536,274536,1/1/1855,01/01/2015,49.07805297,234.3964166,1.71E-06,src/main/resources/valipop/results/batch54-fs/20180706-162118:950,0,0,0.35,0.2,TRUE,147,5737.752984,NONE,21,344.4951294
20180706-162449:618,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,597397,15625,TRUE,58439,1y,10y,125048,250845,250845,1/1/1855,01/01/2015,47.54861202,383.3776741,2.34E-06,src/main/resources/valipop/results/batch54-fs/20180706-162449:618,0,0,0.25,0,TRUE,147,5524.501688,NONE,12,359.7084964
20180706-162516:345,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,596278,15625,TRUE,58439,1y,10y,124965,250379,250379,1/1/1855,01/01/2015,48.75724411,406.2722656,1.92E-06,src/main/resources/valipop/results/batch54-fs/20180706-162516:345,0,0,0.05,0,TRUE,147,5762.032112,NONE,4,367.8349854
