Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,binomial Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time
20180705-140039:248,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594639,15625,TRUE,58439,1y,10y,124394,249365,249365,1/1/1855,01/01/2015,47.41464347,239.5628843,2.77E-06,src/main/resources/valipop/results/batch54-fs/20180705-140039:248,0,0,0.4,0.1,TRUE,147,5100.935408,NONE,2,326.7642468
20180705-140055:522,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,596671,15625,TRUE,58439,1y,10y,124844,250700,250700,1/1/1855,01/01/2015,44.13750372,239.9565771,2.01E-06,src/main/resources/valipop/results/batch54-fs/20180705-140055:522,0,0,0.4,0.1,TRUE,147,4934.124608,NONE,35,328.1967823
20180705-134724:602,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,526597,15625,TRUE,58439,1y,10y,110116,221077,221077,1/1/1855,01/01/2015,87.30672844,905.7372236,1.11E-05,src/main/resources/valipop/results/batch54-fs/20180705-134724:602,0,0,0.4,0,TRUE,147,4451.470336,NONE,0,730.4927802
20180705-134723:639,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,533410,15625,TRUE,58439,1y,10y,111688,223982,223982,1/1/1855,01/01/2015,89.20050722,925.7050744,8.38E-06,src/main/resources/valipop/results/batch54-fs/20180705-134723:639,0,0,0.4,0,TRUE,147,4548.623144,NONE,0,722.3214202
20180705-140906:667,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594070,15625,TRUE,58439,1y,10y,124333,249230,249230,1/1/1855,01/01/2015,38.50801347,213.2062566,2.31E-06,src/main/resources/valipop/results/batch54-fs/20180705-140906:667,0,0,0.4,0.2,TRUE,147,5582.341864,NONE,5,327.8458582
20180705-140912:202,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594966,15625,TRUE,58439,1y,10y,124440,250046,250046,1/1/1855,01/01/2015,45.1257103,233.0516492,2.54E-06,src/main/resources/valipop/results/batch54-fs/20180705-140912:202,0,0,0.4,0.2,TRUE,147,5625.569472,NONE,14,336.7165287
20180705-140934:057,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594478,15625,TRUE,58439,1y,10y,124395,249727,249727,1/1/1855,01/01/2015,43.07201333,235.1427234,1.99E-06,src/main/resources/valipop/results/batch54-fs/20180705-140934:057,0,0,0.4,0.2,TRUE,147,5604.491776,NONE,15,322.5696338
20180705-140926:338,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593869,15625,TRUE,58439,1y,10y,124240,249290,249290,1/1/1855,01/01/2015,46.98583097,238.698603,1.72E-06,src/main/resources/valipop/results/batch54-fs/20180705-140926:338,0,0,0.4,0.2,TRUE,147,5492.06684,NONE,5,329.8774659
20180705-140956:974,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,596648,15625,TRUE,58439,1y,10y,124854,250565,250565,1/1/1855,01/01/2015,43.71532569,230.4897668,2.88E-06,src/main/resources/valipop/results/batch54-fs/20180705-140956:974,0,0,0.4,0.2,TRUE,147,5538.604312,NONE,10,341.295841
20180705-141010:965,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,581622,15625,TRUE,58439,1y,10y,121729,243995,243995,1/1/1855,01/01/2015,44.48469334,222.4250368,2.82E-06,src/main/resources/valipop/results/batch54-fs/20180705-141010:965,0,0,0.4,0.2,TRUE,147,5540.334432,NONE,20,338.4738516
20180705-141005:629,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,596354,15625,TRUE,58439,1y,10y,124752,250344,250344,1/1/1855,01/01/2015,47.70543794,239.8557962,1.60E-06,src/main/resources/valipop/results/batch54-fs/20180705-141005:629,0,0,0.4,0.2,TRUE,147,5608.675256,NONE,20,330.4468491
20180705-141027:433,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,592457,15625,TRUE,58439,1y,10y,123950,248873,248873,1/1/1855,01/01/2015,44.07571032,219.2264662,2.31E-06,src/main/resources/valipop/results/batch54-fs/20180705-141027:433,0,0,0.4,0.2,TRUE,147,5577.872064,NONE,5,334.7410399
20180705-141054:537,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593706,15625,TRUE,58439,1y,10y,124258,249057,249057,1/1/1855,01/01/2015,46.79893524,222.720472,2.67E-06,src/main/resources/valipop/results/batch54-fs/20180705-141054:537,0,0,0.4,0.2,TRUE,147,5638.493544,NONE,8,328.2673465
20180705-141109:178,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,631457,15625,TRUE,58439,1y,10y,132117,265224,265224,1/1/1855,01/01/2015,46.77997489,216.7908655,2.32E-06,src/main/resources/valipop/results/batch54-fs/20180705-141109:178,0,0,0.4,0.2,TRUE,147,5584.787336,NONE,12,335.7952504
20180705-141847:753,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593765,15625,TRUE,58439,1y,10y,124343,249220,249220,1/1/1855,01/01/2015,37.75079411,214.1300488,1.99E-06,src/main/resources/valipop/results/batch54-fs/20180705-141847:753,0,0,0.4,0.3,TRUE,147,5537.77584,NONE,23,326.4742741
20180705-141936:075,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,637105,15625,TRUE,58439,1y,10y,133338,267754,267754,1/1/1855,01/01/2015,45.31605123,215.9070449,1.59E-06,src/main/resources/valipop/results/batch54-fs/20180705-141936:075,0,0,0.4,0.3,TRUE,147,5664.130472,NONE,29,330.5081955
20180705-141929:173,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593664,15625,TRUE,58439,1y,10y,124293,249504,249504,1/1/1855,01/01/2015,45.27661856,222.3038839,2.79E-06,src/main/resources/valipop/results/batch54-fs/20180705-141929:173,0,0,0.4,0.3,TRUE,147,5654.103064,NONE,11,338.6023287
20180705-141943:273,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,663208,15625,TRUE,58439,1y,10y,138843,278522,278522,1/1/1855,01/01/2015,52.01660027,234.1287313,1.74E-06,src/main/resources/valipop/results/batch54-fs/20180705-141943:273,0,0,0.4,0.3,TRUE,147,5644.43252,NONE,18,340.6187401
20180705-142013:903,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595599,15625,TRUE,58439,1y,10y,124658,250302,250302,1/1/1855,01/01/2015,44.64908378,228.1204883,2.31E-06,src/main/resources/valipop/results/batch54-fs/20180705-142013:903,0,0,0.4,0.3,TRUE,147,5547.89104,NONE,17,338.6102266
20180705-142017:754,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,601266,15625,TRUE,58439,1y,10y,125685,252743,252743,1/1/1855,01/01/2015,46.18293493,230.3751677,1.21E-05,src/main/resources/valipop/results/batch54-fs/20180705-142017:754,0,0,0.4,0.3,TRUE,147,5567.098752,NONE,8,332.6634039
20180705-142027:147,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594021,15625,TRUE,58439,1y,10y,124233,249225,249225,1/1/1855,01/01/2015,43.92875411,224.0818037,1.87E-06,src/main/resources/valipop/results/batch54-fs/20180705-142027:147,0,0,0.4,0.3,TRUE,147,5531.377776,NONE,10,337.3602722
20180705-142025:005,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,664687,15625,TRUE,58439,1y,10y,139014,279090,279090,1/1/1855,01/01/2015,53.80996612,233.8820054,2.28E-06,src/main/resources/valipop/results/batch54-fs/20180705-142025:005,0,0,0.4,0.3,TRUE,147,5694.376544,NONE,13,344.6994462
20180705-142110:254,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593876,15625,TRUE,58439,1y,10y,124245,249246,249246,1/1/1855,01/01/2015,43.11027387,213.2166581,2.41E-06,src/main/resources/valipop/results/batch54-fs/20180705-142110:254,0,0,0.4,0.3,TRUE,147,5552.456408,NONE,26,332.4864901
20180705-142054:146,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594350,15625,TRUE,58439,1y,10y,124214,249455,249455,1/1/1855,01/01/2015,45.11134598,230.7389826,2.21E-06,src/main/resources/valipop/results/batch54-fs/20180705-142054:146,0,0,0.4,0.3,TRUE,147,5624.312832,NONE,14,339.193312
20180705-142827:270,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593852,15625,TRUE,58439,1y,10y,124310,249617,249617,1/1/1855,01/01/2015,37.62333152,221.7156105,2.07E-06,src/main/resources/valipop/results/batch54-fs/20180705-142827:270,0,0,0.4,0.4,TRUE,147,5562.658784,NONE,9,324.5334529
20180705-142929:081,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,593247,15625,TRUE,58439,1y,10y,124230,249014,249014,1/1/1855,01/01/2015,40.88920921,219.1864925,1.58E-06,src/main/resources/valipop/results/batch54-fs/20180705-142929:081,0,0,0.4,0.4,TRUE,147,5683.80984,NONE,16,317.4102862
20180705-141615:322,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,595598,15625,TRUE,58439,1y,10y,124727,250095,250095,1/1/1855,01/01/2015,92.82893502,537.3251377,4.34E-06,src/main/resources/valipop/results/batch54-fs/20180705-141615:322,0,0,0.4,0.1,TRUE,147,3805.621544,NONE,96,756.8328218
20180705-142937:049,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594222,15625,TRUE,58439,1y,10y,124259,249854,249854,1/1/1855,01/01/2015,44.93230029,215.9006701,2.21E-06,src/main/resources/valipop/results/batch54-fs/20180705-142937:049,0,0,0.4,0.4,TRUE,147,5520.639952,NONE,54,338.4583059
