Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,binomial Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time
20180703-230213:554,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1073118,31250,TRUE,58439,1y,10y,231650,442798,442798,1/1/1855,01/01/2015,74.44782327,310.6898619,3.68E-06,src/main/resources/valipop/results/batch52-fs/20180703-230213:554,0,0,0,0.6,TRUE,147,13275.32987,NONE,22,438.9353913
20180703-230628:619,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187064,31250,TRUE,58439,1y,10y,258016,486943,486943,1/1/1855,01/01/2015,94.92739043,281.2494106,2.97E-06,src/main/resources/valipop/results/batch52-fs/20180703-230628:619,0,0,0,0.6,TRUE,147,13621.44164,NONE,25,451.8062156
20180703-230718:228,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1195810,31250,TRUE,58439,1y,10y,258340,493160,493160,1/1/1855,01/01/2015,80.56417368,263.232262,3.42E-06,src/main/resources/valipop/results/batch52-fs/20180703-230718:228,0,0,0,0.3,TRUE,147,11966.36613,NONE,22,450.2781838
20180703-231340:925,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1182388,31250,TRUE,58439,1y,10y,254572,487890,487890,1/1/1855,01/01/2015,82.26783116,257.0148794,2.35E-06,src/main/resources/valipop/results/batch52-fs/20180703-231340:925,0,0,0,0.3,TRUE,147,12610.52498,NONE,23,443.5543819
20180703-231559:916,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1063729,31250,TRUE,58439,1y,10y,229149,438531,438531,1/1/1855,01/01/2015,85.22908044,269.9077762,2.77E-06,src/main/resources/valipop/results/batch52-fs/20180703-231559:916,0,0,0,0.3,TRUE,147,11711.27918,NONE,24,437.1580684
20180703-232034:854,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1064709,31250,TRUE,58439,1y,10y,231027,438617,438617,1/1/1855,01/01/2015,73.52182501,242.028107,2.88E-06,src/main/resources/valipop/results/batch52-fs/20180703-232034:854,0,0,0,0.3,TRUE,147,13409.66467,NONE,23,429.2413574
20180703-232019:294,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1074899,31250,TRUE,58439,1y,10y,232513,442339,442339,1/1/1855,01/01/2015,84.27392283,257.5481273,2.66E-06,src/main/resources/valipop/results/batch52-fs/20180703-232019:294,0,0,0,0.3,TRUE,147,11791.31658,NONE,18,438.7696205
20180703-232646:141,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1066979,31250,TRUE,58439,1y,10y,231243,439388,439388,1/1/1855,01/01/2015,74.8634587,245.7751467,2.64E-06,src/main/resources/valipop/results/batch52-fs/20180703-232646:141,0,0,0,0.3,TRUE,147,11417.35658,NONE,22,427.2685433
20180703-232915:012,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1076219,31250,TRUE,58439,1y,10y,232989,443129,443129,1/1/1855,01/01/2015,104.8808927,261.3165435,2.30E-05,src/main/resources/valipop/results/batch52-fs/20180703-232915:012,0,0,0,0.3,TRUE,147,13237.85788,NONE,23,444.6561753
20180703-233301:987,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1053775,31250,TRUE,58439,1y,10y,227188,434884,434884,1/1/1855,01/01/2015,71.67763624,235.979327,2.68E-06,src/main/resources/valipop/results/batch52-fs/20180703-233301:987,0,0,0,0.3,TRUE,147,12059.49946,NONE,22,427.9331996
20180703-233322:320,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1079784,31250,TRUE,58439,1y,10y,233866,444279,444279,1/1/1855,01/01/2015,79.33284414,261.4248124,2.62E-06,src/main/resources/valipop/results/batch52-fs/20180703-233322:320,0,0,0,0.3,TRUE,147,13590.0413,NONE,23,439.7437964
20180703-233916:178,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1073226,31250,TRUE,58439,1y,10y,231122,443472,443472,1/1/1855,01/01/2015,74.84287504,239.7623075,2.62E-06,src/main/resources/valipop/results/batch52-fs/20180703-233916:178,0,0,0,0.3,TRUE,147,11933.1564,NONE,21,431.0890265
20180703-234248:867,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1079119,31250,TRUE,58439,1y,10y,231658,446772,446772,1/1/1855,01/01/2015,79.99534934,251.6410231,2.65E-06,src/main/resources/valipop/results/batch52-fs/20180703-234248:867,0,0,0,0.3,TRUE,147,10987.23799,NONE,22,431.3628411
20180703-234519:742,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1089716,31250,TRUE,58439,1y,10y,235382,448659,448659,1/1/1855,01/01/2015,74.65298636,235.7036794,2.42E-06,src/main/resources/valipop/results/batch52-fs/20180703-234519:742,0,0,0,1,TRUE,147,12533.98126,NONE,23,436.6687177
20180703-234625:412,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1066651,31250,TRUE,58439,1y,10y,232442,437682,437682,1/1/1855,01/01/2015,85.4623506,249.3925065,3.08E-06,src/main/resources/valipop/results/batch52-fs/20180703-234625:412,0,0,0,0.3,TRUE,147,11310.41884,NONE,25,441.1579405
20180703-235144:092,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1209356,31250,TRUE,58439,1y,10y,261036,497837,497837,1/1/1855,01/01/2015,84.6425029,332.512933,2.79E-06,src/main/resources/valipop/results/batch52-fs/20180703-235144:092,0,0,0,1,TRUE,147,13455.78002,NONE,24,455.4906085
20180703-235534:325,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1126099,31250,TRUE,58439,1y,10y,243222,465143,465143,1/1/1855,01/01/2015,84.40838504,266.5493292,2.53E-06,src/main/resources/valipop/results/batch52-fs/20180703-235534:325,0,0,0,1,TRUE,147,13308.97542,NONE,25,450.9814883
20180703-235749:064,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1078835,31250,TRUE,58439,1y,10y,232505,444087,444087,1/1/1855,01/01/2015,73.73359074,242.8549379,2.80E-06,src/main/resources/valipop/results/batch52-fs/20180703-235749:064,0,0,0,1,TRUE,147,10657.78239,NONE,26,433.6693623
