Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,binomial Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time
20180709-141428:686,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,599891,15625,TRUE,58439,1y,10y,125446,252288,252288,1/1/1855,01/01/2015,42.63659499,242.9197341,2.40E-06,src/main/resources/valipop/results/batch54-fs/20180709-141428:686,0,0,0.75,0.1,TRUE,147,5515.675016,NONE,3,297.4672483
20180709-141425:876,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,657360,15625,TRUE,58439,1y,10y,137586,275731,275731,1/1/1855,01/01/2015,47.18156914,240.2268233,2.49E-06,src/main/resources/valipop/results/batch54-fs/20180709-141425:876,0,0,0.75,0.1,TRUE,147,5364.058248,NONE,32,309.3316735
20180709-141518:325,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,596554,15625,TRUE,58439,1y,10y,124777,250606,250606,1/1/1855,01/01/2015,42.90046328,340.7156924,2.54E-06,src/main/resources/valipop/results/batch54-fs/20180709-141518:325,0,0,0.75,0,TRUE,147,5633.071376,NONE,12,301.5181897
20180709-141509:271,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,612301,15625,TRUE,58439,1y,10y,128177,257065,257065,1/1/1855,01/01/2015,39.95254573,356.2739613,2.13E-06,src/main/resources/valipop/results/batch54-fs/20180709-141509:271,0,0,0.75,0,TRUE,147,5688.671544,NONE,14,304.7146358
20180709-141619:918,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,598449,15625,TRUE,58439,1y,10y,125355,251311,251311,1/1/1855,01/01/2015,40.45461572,342.1897422,2.43E-06,src/main/resources/valipop/results/batch54-fs/20180709-141619:918,0,0,0.75,0,TRUE,147,5337.429512,NONE,4,307.0957096
20180709-141630:306,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,591875,15625,TRUE,58439,1y,10y,123909,248491,248491,1/1/1855,01/01/2015,41.44902082,339.7270074,2.20E-06,src/main/resources/valipop/results/batch54-fs/20180709-141630:306,0,0,0.75,0,TRUE,147,5657.884504,NONE,0,303.7883334
20180709-141730:252,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,649908,15625,TRUE,58439,1y,10y,136091,272752,272752,1/1/1855,01/01/2015,43.68894048,362.0407462,2.23E-06,src/main/resources/valipop/results/batch54-fs/20180709-141730:252,0,0,0.75,0,TRUE,147,5591.578704,NONE,49,315.8164628
20180709-142059:814,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,596860,15625,TRUE,58439,1y,10y,124881,250564,250564,1/1/1855,01/01/2015,39.84067966,220.1116352,2.05E-06,src/main/resources/valipop/results/batch54-fs/20180709-142059:814,0,0,0.8,0.05,TRUE,147,5563.209032,NONE,7,283.9247153
20180709-142051:554,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,591894,15625,TRUE,58439,1y,10y,123999,248312,248312,1/1/1855,01/01/2015,42.4457068,235.2925049,2.04E-06,src/main/resources/valipop/results/batch54-fs/20180709-142051:554,0,0,0.8,0.05,TRUE,147,5358.036064,NONE,14,292.7430468
20180709-140059:986,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,608602,15625,TRUE,58439,1y,10y,127399,255520,255520,1/1/1855,01/01/2015,100.1856741,879.6764538,3.85E-06,src/main/resources/valipop/results/batch54-fs/20180709-140059:986,0,0,0.15,0,TRUE,147,5905.798376,NONE,4,801.126123
20180709-142126:243,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,594263,15625,TRUE,58439,1y,10y,124263,249578,249578,1/1/1855,01/01/2015,44.75920467,221.3661965,2.79E-06,src/main/resources/valipop/results/batch54-fs/20180709-142126:243,0,0,0.8,0.05,TRUE,147,5541.333472,NONE,81,300.055322
20180709-142146:602,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,597993,15625,TRUE,58439,1y,10y,125210,250930,250930,1/1/1855,01/01/2015,38.67619006,225.7624531,2.40E-06,src/main/resources/valipop/results/batch54-fs/20180709-142146:602,0,0,0.8,0.05,TRUE,147,5486.496016,NONE,55,300.2622301
20180709-142124:966,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,632054,15625,TRUE,58439,1y,10y,132262,265401,265401,1/1/1855,01/01/2015,43.40223959,254.0280149,1.70E-06,src/main/resources/valipop/results/batch54-fs/20180709-142124:966,0,0,0.8,0.05,TRUE,147,5487.190136,NONE,34,291.9411407
20180709-142249:233,batch54-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,597553,15625,TRUE,58439,1y,10y,125058,250819,250819,1/1/1855,01/01/2015,43.66561103,226.2271367,1.65E-06,src/main/resources/valipop/results/batch54-fs/20180709-142249:233,0,0,0.8,0.05,TRUE,147,5542.385144,NONE,14,298.5993999
